排名,MovieID,电影名,周票房,总票房,本周人次,上映天数,票价均价,平均上座人数,票房环比变化,场次环比变化,观影人次环比变化,排名变化,口碑指数,票房日期,单周总票房,单周总场次,单周总人次,页面网址,当前时间
6,572857,一路有你,63,698,2,17,27,8,-79,-64,-77,-1,,2011/1/10至2011-01-16,16292,184065,414,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/10,12:19.3
7,588788,前度,60,398,2,18,30,16,-62,-46,-62,9999,,2011/1/10至2011-01-16,16292,184065,414,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/10,12:19.3
8,589984,恋人絮语,34,400,1,17,27,8,-80,-69,-77,-2,,2011/1/10至2011-01-16,16292,184065,414,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/10,12:19.3
9,573862,赵氏孤儿,26,18205,1,44,35,15,-71,-79,-74,-1,,2011/1/10至2011-01-16,16292,184065,414,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/10,12:19.3
10,590383,失控,20,50,1,10,26,5,-34,6,-25,9999,,2011/1/10至2011-01-16,16292,184065,414,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/10,12:19.3
1,573439,让子弹飞,6622,60019,176,25,38,28,-56,-17,-56,1,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.8
2,588459,非诚勿扰2,5505,43760,144,19,38,24,-65,-31,-66,-1,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.8
3,408836,纳尼亚传奇3,4411,4412,105,3,42,35,0,0,0,0,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
4,589385,午夜心跳,533,2750,17,17,31,17,-53,-34,-55,-1,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
5,572857,一路有你,304,634,10,10,30,12,-8,75,-4,-1,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
6,589984,恋人絮语,168,366,6,10,31,11,-15,63,-12,9999,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
7,588788,前度,159,338,5,11,30,22,-11,77,-14,9999,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
8,573862,赵氏孤儿,87,18180,3,37,30,12,-73,-50,-72,-3,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:19.9
9,588176,绑架冰激凌,73,173,3,10,28,9,-27,24,-25,9999,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:20.0
10,590383,失控,30,30,1,3,29,7,0,0,0,0,,2011/1/3至2011-01-09,17992,187945,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/1/3,12:20.0
1,588459,非诚勿扰2,15838,38255,424,12,37,50,-29,13,-24,9999,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.4
2,573439,让子弹飞,15208,53398,404,18,38,53,-26,-12,-23,9999,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.4
3,589385,午夜心跳,1135,2217,38,10,30,24,5,85,18,9999,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.4
4,572857,一路有你,330,330,11,3,31,22,0,0,0,0,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.4
5,573862,赵氏孤儿,327,18093,10,30,33,21,-53,-63,-53,-1,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
6,589984,恋人絮语,197,197,6,3,32,20,0,0,0,0,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
7,588788,前度,179,179,6,4,29,46,0,0,0,0,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
8,588499,大笑江湖,104,15131,4,31,24,16,-67,-70,-61,-3,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
9,588176,绑架冰激凌,100,100,3,3,29,15,0,0,0,0,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
10,339970,哈利·波特与死亡圣器(上),68,12126,2,45,43,56,-5,-27,4,-4,,2010/12/27至2011-01-02,33656,198787,917,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/27,12:20.5
1,588459,非诚勿扰2,22423,22449,561,5,40,74,0,0,0,0,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.0
2,573439,让子弹飞,20414,38222,527,11,39,61,15,32,10,-1,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
3,589385,午夜心跳,1084,1084,32,3,34,38,0,0,0,0,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
4,573862,赵氏孤儿,693,17767,21,23,33,16,-78,-72,-78,-2,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
5,588499,大笑江湖,315,15028,11,24,28,12,-85,-78,-84,-2,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
6,339970,哈利·波特与死亡圣器(上),72,12058,2,38,48,40,-74,-92,-80,-2,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
7,589024,医生的假日,37,37,1,-2,48,64,0,0,0,0,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
8,,,32,,1,,29,14,0,0,0,-3,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.1
9,338499,猫头鹰王国,31,2979,1,45,31,23,-52,-71,-47,-1,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.2
10,417248,生化危机4：战神再生,25,13542,1,41,32,10,-86,-80,-83,-4,,2010/12/20至2010-12-26,45274,197532,1166,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/20,12:21.2
1,573439,让子弹飞,17797,17808,477,4,37,73,0,0,0,0,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
2,573862,赵氏孤儿,3210,17074,98,16,33,20,-65,-34,-65,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
3,588499,大笑江湖,2112,14712,69,17,31,17,-69,-39,-68,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
4,339970,哈利·波特与死亡圣器(上),276,11985,8,31,36,16,-65,-52,-66,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
5,,,221,,7,,32,14,0,0,0,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
6,417248,生化危机4：战神再生,176,13517,5,34,39,11,-68,-57,-66,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.6
7,593750,替身传奇乐翻天,73,451,2,188,36,33,-67,-40,-67,-1,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.7
8,338499,猫头鹰王国,66,2947,2,38,35,12,-58,-34,-57,9999,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.7
9,376616,火线特攻,56,741,2,20,27,10,-65,-48,-63,-2,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.7
10,588550,第一书记,27,1536,1,158,19,62,12,-11,15,2,,2010/12/13至2010-12-19,24139,176134,677,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/13,12:21.7
1,573862,赵氏孤儿,9199,13864,276,9,33,38,97,238,102,1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.2
2,588499,大笑江湖,6842,12601,216,10,32,32,19,121,22,-1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.2
3,339970,哈利·波特与死亡圣器(上),788,11709,23,24,35,23,-58,-57,-60,1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
4,,,657,,20,,33,22,0,0,0,1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
5,417248,生化危机4：战神再生,546,13341,14,27,40,15,-73,-64,-73,-2,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
6,593750,替身传奇乐翻天,217,379,6,181,36,59,34,102,37,5,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
7,376616,火线特攻,161,684,6,13,29,14,-69,-63,-70,-1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
8,338499,猫头鹰王国,156,2882,4,31,36,18,-27,-33,-26,2,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.3
9,589179,李小龙我的兄弟,60,1252,2,18,31,12,-86,-86,-86,-2,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.4
10,396384,危情时速,50,6376,2,34,28,14,-79,-75,-78,-1,,2010/12/6至2010-12-12,18856,183829,576,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/12/6,12:22.4
1,588499,大笑江湖,5759,5759,177,3,33,59,0,0,0,0,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:22.9
2,573862,赵氏孤儿,4665,4665,136,2,34,64,0,0,0,0,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:22.9
3,417248,生化危机4：战神再生,2053,12794,50,20,41,20,-54,-35,-54,-1,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
4,339970,哈利·波特与死亡圣器(上),1877,10921,56,17,34,25,-60,-41,-62,-3,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
5,,,1480,,46,,32,23,0,0,0,-2,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
6,376616,火线特攻,523,524,18,6,29,16,0,0,0,0,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
7,589179,李小龙我的兄弟,434,1192,14,11,31,13,-43,-12,-42,-3,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
8,573057,大玩家,277,711,11,11,26,11,-36,5,-33,-1,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.0
9,396384,危情时速,239,6326,8,27,29,15,-65,-54,-64,-4,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.1
10,338499,猫头鹰王国,213,2726,6,24,36,17,-57,-39,-55,-4,,2010/11/29至2010-12-05,18041,174363,544,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/29,12:23.1
1,339970,哈利·波特与死亡圣器(上),4729,9044,146,10,32,38,10,99,10,1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.6
2,417248,生化危机4：战神再生,4420,10742,108,13,41,28,-30,-21,-31,-1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.6
3,,,3367,,109,,31,38,0,0,0,9999,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.6
4,589179,李小龙我的兄弟,757,758,24,4,32,19,0,0,0,0,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
5,396384,危情时速,674,6087,23,20,30,20,-54,-57,-54,-1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
6,338499,猫头鹰王国,492,2513,13,17,38,22,-29,-43,-26,-1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
7,573057,大玩家,434,434,16,4,27,18,0,0,0,0,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
8,588616,新康定情歌,207,849,7,24,28,27,-5,-31,-6,1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
9,588497,爱出色,115,1257,4,20,28,9,-67,-60,-67,-3,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
10,588550,第一书记,97,1445,5,137,20,59,-23,-17,-14,1,,2010/11/22至2010-11-28,15713,169748,474,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/22,12:23.7
1,417248,生化危机4：战神再生,6322,6322,158,6,40,32,0,0,0,0,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
2,339970,哈利·波特与死亡圣器(上),4315,4315,133,3,33,69,0,0,0,0,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
3,,,3122,,98,,32,72,0,0,0,0,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
4,396384,危情时速,1475,5413,49,13,30,19,-63,-36,-62,-3,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
5,338499,猫头鹰王国,695,2021,18,10,39,17,-48,-14,-46,-3,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
6,588497,爱出色,349,1142,12,13,28,11,-55,-34,-54,-1,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.1
7,588160,我的野蛮女友2,262,1950,9,17,28,10,-69,-49,-68,-3,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.2
8,573512,西风烈,229,6787,7,25,31,9,-76,-59,-75,-5,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.2
9,588616,新康定情歌,217,642,8,17,28,20,-4,-44,-12,-1,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.2
10,573594,爱情36计,165,543,6,13,27,9,-55,-37,-54,-3,,2010/11/15至2010-11-21,17668,174702,520,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/15,12:24.2
1,396384,危情时速,3937,3937,129,6,31,31,0,0,0,0,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.5
2,338499,猫头鹰王国,1325,1325,33,3,41,27,0,0,0,0,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.5
3,573512,西风烈,941,6557,29,18,32,14,-66,-48,-65,-2,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.5
4,588160,我的野蛮女友2,845,1688,29,10,29,16,0,60,4,-1,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
5,588497,爱出色,781,793,27,6,29,16,0,0,0,0,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
6,588863,密室之不可告人,411,2249,14,17,29,14,-63,-51,-63,-4,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
7,573594,爱情36计,371,378,13,6,28,12,0,0,0,0,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
8,588616,新康定情歌,227,426,9,10,26,12,15,29,29,1,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
9,572692,狄仁杰之通天帝国,156,28593,5,47,33,12,-70,-58,-70,-4,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.6
10,588550,第一书记,125,1224,6,123,21,50,20,-5,18,4,,2010/11/8至2010-11-14,10065,172187,325,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/8,12:24.7
1,573512,西风烈,2731,5616,84,11,32,20,-5,41,-5,9999,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:24.9
2,588863,密室之不可告人,1102,1837,38,10,29,18,50,106,51,3,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:24.9
3,588160,我的野蛮女友2,843,843,28,3,31,25,0,0,0,0,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:24.9
4,472875,华尔街2,544,4935,16,24,34,18,-44,-39,-47,-1,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
5,572692,狄仁杰之通天帝国,529,28436,16,40,33,16,-53,-48,-54,-3,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
6,391089,塔拉星球之战,512,1365,14,13,37,14,-40,-28,-39,-2,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
7,573941,功夫咏春,480,481,16,6,29,12,0,0,0,0,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
8,589571,完美嫁衣,342,1681,11,17,30,15,-53,-47,-54,-2,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
9,588616,新康定情歌,197,199,7,3,29,13,0,0,0,0,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.0
10,573547,魔侠传之唐吉可德,194,3688,5,24,38,12,-64,-54,-64,-2,,2010/11/1至2010-11-07,8600,164120,276,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/11/1,12:25.1
1,573512,西风烈,2883,2885,89,4,32,30,0,0,0,0,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.3
2,572692,狄仁杰之通天帝国,1121,27907,35,33,32,19,-49,-37,-48,-1,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.3
3,472875,华尔街2,974,4391,30,17,32,20,-47,-42,-47,-1,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
4,391089,塔拉星球之战,853,853,23,6,37,17,0,0,0,0,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
5,588863,密室之不可告人,736,736,25,3,29,25,0,0,0,0,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
6,589571,完美嫁衣,731,1339,25,10,29,17,20,64,25,-1,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
7,566417,盗梦空间,638,46006,19,61,34,28,-27,-24,-26,-3,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
8,573547,魔侠传之唐吉可德,539,3494,14,17,38,15,-65,-57,-65,-5,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.4
9,588258,爱情维修站,297,653,11,11,27,12,-17,13,-12,-2,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.5
10,573535,跟我的前妻谈恋爱,292,572,11,10,28,11,4,45,10,-1,,2010/10/25至2010-10-31,10022,164165,316,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/25,12:25.5
1,572692,狄仁杰之通天帝国,2183,26787,67,26,33,23,-41,-27,-40,9999,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.7
2,472875,华尔街2,1827,3417,57,10,32,22,15,62,17,9999,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
3,573547,魔侠传之唐吉可德,1534,2955,40,10,39,18,8,64,11,9999,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
4,566417,盗梦空间,872,45368,25,54,35,28,-33,-34,-32,9999,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
5,589571,完美嫁衣,608,608,20,3,31,22,0,0,0,0,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
6,589387,绝命岛,553,1468,19,13,30,16,-40,-30,-41,-1,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
7,588258,爱情维修站,356,356,12,4,29,15,0,0,0,0,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.8
8,573937,剑雨,321,6336,10,27,31,15,-61,-52,-59,-2,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.9
9,573535,跟我的前妻谈恋爱,281,281,10,3,29,15,0,0,0,0,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.9
10,573967,山楂树之恋,267,14392,8,40,32,13,-52,-40,-52,-3,,2010/10/18至2010-10-24,9760,163176,302,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/18,12:25.9
1,572692,狄仁杰之通天帝国,3722,24603,112,19,33,28,-62,-35,-62,9999,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.2
2,472875,华尔街2,1589,1590,48,3,33,31,0,0,0,0,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.2
3,573547,魔侠传之唐吉可德,1421,1421,36,3,40,27,0,0,0,0,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.2
4,566417,盗梦空间,1294,44496,37,47,35,28,-67,-40,-67,-2,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.2
5,589387,绝命岛,915,915,31,6,29,19,0,0,0,0,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.2
6,573937,剑雨,820,6015,26,20,32,18,-65,-43,-64,-3,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.3
7,573967,山楂树之恋,552,14125,17,33,32,16,-69,-45,-68,-2,,2010/10/11至2010-10-17,11764,165297,359,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2010/10/11,12:26.3
